14.450461999 12.38
25.111385423 10.38
36.189210904 16.67
47.592744604 18.25
58.832138908 14.97
69.71769063 13.76
81.229089958 16.15
92.303002826 12.96
103.426051443 19.74
114.493406925 20.24
125.643426101 21.34
136.663478517 18.64
147.729000962 17.05
158.783083255 21.04
170.041603641 20.34
181.085349762 27.79
192.021350371 24.83
202.849204372 22.83
214.162843072 23.83
225.249158593 25.82
236.541182222 21.61
247.206512005 21.12
258.302650542 30.18
269.412793369 24.7
280.582055632 28.71
291.687519531 28.09
302.63080729 31.08
314.084890525 32.07
325.227989798 29.15
336.318115087 25.07
347.300529252 33.37
358.073988774 28.36
369.160290311 30.45
380.483110311 31.64
392.324088911 30.15
403.098342135 35.32
414.25509811 25.3
425.493405528 36.22
436.267404154 30.75
447.520010541 32.31
458.780842026 29.75
470.726510209 37.11
482.229837015 30.75
493.329185213 34.83
504.438091012 37.48
516.033670604 15.51
526.66256989 19.3
537.359164973 21.37
548.011990939 15.71
559.620876048 41.95
570.347158123 51.29
580.96475384 15.27
591.498852661 19.96
602.182987814 25.35
