1.200519718 33 4.310941295 1
1.300767958 32 4.347186465 2
2.102661986 31 4.38028249 3
2.503462739 31 4.483689853 4
2.804166387 30 4.492926403 5
1.801974132 30 4.522173033 6
1.902199739 29 4.530861084 7
2.6036566260000003 28 4.562311837 8
1.7016660190000001 27 4.570987452 9
1.000247906 26 4.599161124 10
2.703989243 26 4.622295425 11
1.501318964 25 4.630914183 12
2.002480581 24 4.637849345 13
2.303177473 24 4.77046901 14
1.401001005 23 4.775271577 15
2.403361511 22 4.780244717 16
1.100397538 21 4.783689946 17
1.6015321340000002 20 4.78698772 18
2.202856451 19 4.792878836 19
3.405364012 24 5.338499212 20
3.104914393 23 5.383056504 21
3.004697566 23 5.487820178 22
3.205055764 22 5.496299321 23
3.305190597 22 5.557868776 24
3.6057132100000002 21 5.563911742 25
3.5055511580000003 28 6.382128641 26
3.806347332 30 6.614398842 27
2.904481305 29 6.618592514 28
3.706103274 28 6.622753369 29
4.006678648 34 7.374344672 30
5.509426649 36 7.6612697700000005 31
4.808046857 35 7.666188785 32
5.809994874 34 7.670913339 33
5.108582137 33 7.6757052550000004 34
4.707825329 32 7.679982434 35
5.008421201 34 7.957406445 36
5.609605797 33 7.965823068 37
4.607622145 37 8.431053309 38
5.409211189 40 8.830263695 39
4.206976859 39 8.836684368 40
4.106829381 38 8.843875303 41
5.709837133 37 8.850559586 42
5.308971895 36 8.857730493 43
6.611237423 40 9.4059198 44
6.911678077 40 9.473854324 45
5.91015147 39 9.500527452 46
3.906552325 39 9.607541179 47
4.307149138 39 9.617609676 48
4.908227301 38 9.646418715 49
4.407292559 37 9.656919789 50
6.811547139 36 9.68690865 51
5.208812796 35 9.693002313000001 52
6.010324329 35 9.72308245 53
6.210541365 34 9.729241383 54
4.507465088 33 9.760192499 55
7.21221242 32 9.765231716 56
7.112122785 31 9.813970974 57
6.410892843 31 9.821630417 58
6.511076276 30 9.829159275 59
7.913476842 29 9.835769821 60
6.110439718 31 10.214289603 61
7.612824624 31 10.220178632 62
7.412523716 30 10.22730372 63
7.011923403 29 10.236111325 64
6.310665183 28 10.242155056 65
7.512696244 29 10.48381435 66
7.713053673 29 10.541745036 67
7.813272746 28 10.547807466 68
6.711436696 27 10.572120615 69
7.3123896 26 10.578781938 70
8.514699961 34 11.425411114 71
8.013748625 33 11.485798280000001 72
8.915459417000001 32 11.501506709000001 73
8.113842735 32 11.535074977 74
8.815224548 31 11.550566885 75
8.214122033 31 11.64475214 76
10.418458645 38 12.474821509 77
9.216040704 37 12.481551532 78
9.316243098 36 12.525439264 79
10.819190721 36 12.543535321 80
9.516673908 35 12.546674962 81
9.91745966 34 12.550424083 82
9.015676833 33 12.556661199 83
9.616879634 32 12.560426978 84
9.717081972 31 12.567438807 85
10.117948041 31 12.635176814 86
10.318321574 30 12.644750823 87
10.718917361 29 12.649802933 88
10.919359529 28 12.652799339 89
10.618802686 27 12.659664624 90
10.518592698 26 12.674306821 91
8.414549379 25 12.693087478 92
8.715061627 24 12.704233208 93
9.817273012 24 12.73560074 94
9.115775999 28 13.318046747 95
8.314329944 27 13.322782077 96
9.416477718 27 13.329922298 97
10.017762068 26 13.336161931 98
10.218172237 25 13.34338855 99
8.614863679 24 13.350227119 100
11.119703514 24 13.451507984 101
11.520419559 23 13.528659948 102
12.021382385 23 13.532334918 103
11.320004453 22 13.555620377 104
11.620542941 21 13.570010931 105
11.720762863000001 20 13.598010857 106
11.921207568 20 13.668971459 107
11.019604868 19 13.714054349 108
11.820928155 18 13.720058549 109
11.219820116 22 14.187716722 110
11.420231077 21 14.195970754 111
12.62723177 24 14.585619913 112
12.927874289 23 14.590503575 113
12.422193376 23 14.645671628 114
12.221921461 23 14.750637632 115
12.827680197 22 14.750881455 116
12.727413462 21 14.75657135 117
12.32215659 23 15.1217077 118
13.028123826 26 15.512771485 119
12.121699508 26 15.595212445 120
12.527053695 25 15.624787701 121
14.73099928 33 16.528469871 122
14.530739082 33 16.613545695 123
14.029777448 32 16.620013973 124
13.929664965 32 16.637388017 125
14.831182648 31 16.637807174 126
13.228515267 30 16.647377146 127
13.729365699 29 16.711341139 128
14.330485493 28 16.71705876 129
15.031415796 28 16.742323853 130
14.630874791 27 16.751079496 131
13.328735441 26 16.753053538 132
14.93130941 25 16.75908082 133
14.430595239 24 16.790641059 134
13.528979589 23 16.817527704 135
14.129968525 22 16.82293859 136
13.829547349 21 16.829659905 137
13.128394574 25 17.300901332 138
13.428833862 24 17.308458106 139
14.230242292 23 17.315180701 140
13.629073146 22 17.321343499 141
16.033524411 24 17.536785379 142
15.632624608 23 17.621191027000002 143
15.332094759 23 17.669277685 144
15.732816832 22 17.688973815 145
15.231785147 22 17.796804748 146
15.131579726 24 18.130545051 147
15.43230586 30 18.825795751 148
15.933275802 29 18.830837927 149
17.035345598 36 19.632793901 150
15.833048591 36 19.662763717 151
16.634680823 35 19.691788276 152
16.835011192 34 19.70680647 153
15.532459259 33 19.727418715 154
16.434375252 32 19.733184857 155
16.133662335 31 19.740725975 156
16.734862972 31 19.801370553 157
16.233907356 30 19.825000251 158
16.935174877 29 19.832049905 159
17.135489287 28 19.837456571 160
16.534489964 31 20.235845061 161
16.334158561 31 20.244903781 162
17.836855973 34 20.656073571 163
18.237878673 33 20.701394419 164
18.338009923 32 20.725632388 165
17.235749704 31 20.740940274 166
18.939175431 31 20.747789595 167
18.137690928 30 20.749288512 168
18.638602148 29 20.777148252 169
19.139497695 28 20.791931961 170
18.738726779 27 20.798246368 171
17.937194018 26 20.810505417 172
17.736674801 25 20.820948917 173
17.335949263 25 20.870743989 174
18.037419234 24 20.877675904 175
19.039396935 23 20.897680934 176
18.838939849 22 20.901830953 177
17.536303431 21 20.908310686 178
17.636566596 21 20.968596282 179
18.538402801 23 21.279779697 180
17.436115224 22 21.286079561 181
18.438214401 21 21.293936218 182
19.541996343 24 21.704364683 183
19.239686461 24 21.769449818 184
19.642173547 24 21.874219629 185
19.942649508 23 21.87970339 186
20.143025535 31 22.760263472 187
19.339916865 30 22.825593511 188
19.842432886 30 22.869710682 189
20.042909302 42 24.167685739 190
19.440099959 41 24.173539928 191
22.046772466 45 24.72063793 192
22.848116904 45 24.811263654 193
19.74228069 44 24.818472527 194
23.148820292 43 24.847127828 195
20.243264276 43 24.853634256 196
20.543900487 42 24.87683304 197
21.245054609 41 24.886318427 198
22.748009154000002 43 25.20006562 199
21.04472285 42 25.20851292 200
20.844284521 41 25.21545472 201
21.144879413 40 25.228524748 202
22.247056237 39 25.23561829 203
22.64776848 38 25.243386407 204
22.547524782 37 25.248380106 205
20.944496788 37 25.277253158 206
21.946537382 36 25.286317049 207
23.248977252 40 25.75794138 208
24.150911666 39 25.845996252 209
23.449452874 39 25.897604298 210
23.34921456 40 26.07753823 211
23.950487399 40 26.197316314 212
24.251062355 39 26.206474736 213
25.252981146 44 26.757046812 214
25.052685541 43 26.843328544 215
22.347211404 43 26.871745432 216
23.649817863 42 26.927588634 217
24.451449983 41 26.941901498 218
21.345286881 40 26.94405025 219
23.549642967 39 26.948013172 220
22.948323467 38 26.953121466 221
20.744204637 38 26.984729001 222
21.545741128 37 26.986473227 223
24.551536284 36 26.991072913 224
24.351254931 35 26.991428554 225
22.447352172 34 27.01434886 226
24.651657564 33 27.018752168 227
21.8463113 32 27.027923549 228
23.749981832 31 27.036032798 229
21.746061234 30 27.040464745 230
20.44366759 29 27.050417391 231
22.146932787 29 27.075222441 232
21.445507223 28 27.083448078 233
23.85024931 27 27.084058802 234
23.04856678 26 27.096836297 235
20.644071716 25 27.114879959 236
24.95237024 24 27.120730946 237
24.050710137 23 27.124279774 238
21.645908906 22 27.128512801 239
25.152768905 21 27.13963371 240
20.343511052 21 27.174130291 241
24.751873837 20 27.207644158 242
24.852190855 19 27.213940747 243
26.154620617 24 27.765550355 244
25.353087622 23 27.852301812 245
25.853876722 23 27.890668826 246
25.753731605 22 27.948510832 247
25.553422891 22 27.960372287 248
26.254860403 21 28.018284798 249
26.054415079 20 28.024029077 250
25.653617901 20 28.062214664 251
25.453288447 20 28.237328288 252
26.455273792 25 28.828457678 253
26.355004113 25 28.859822368 254
27.156371361 24 28.948478921 255
27.056264955 25 29.063444513 256
26.655728125 24 29.08195817 257
26.555497867 23 29.090239953 258
26.755868716 23 29.244046584 259
27.256596546 22 29.251108434 260
28.158468734 28 29.899240479 261
25.954186419 27 29.921937579 262
28.258614322 27 29.969704285 263
27.657638556 26 30.001458355 264
27.957955519 25 30.048126008 265
27.757752595 27 30.284502245 266
27.457104933 26 30.291550771 267
26.95614822 25 30.297668325 268
26.855989077 24 30.304660814000002 269
27.857885362 29 30.879839365 270
27.557434663 29 30.976377012 271
28.058248667 31 31.31047206 272
27.356795906 30 31.319733399 273
28.759507874 35 31.866536338 274
29.86205107 34 31.957132814 275
30.062488427 33 31.964748789 276
29.360679422 33 31.974746998 277
29.561178597 34 32.220034554 278
30.262851068 33 32.226152528 279
29.661518432 33 32.320287503 280
29.060022495 32 32.326851284 281
28.559166991 31 32.333610731 282
30.864230295 36 32.890442956 283
29.761756149 35 32.929323708 284
31.064472257 35 32.982050089 285
30.463263726 34 32.987062356 286
29.962303438 33 33.002553983 287
28.458923197 32 33.003333527 288
31.26499908 31 33.007035137 289
29.160218791 30 33.011698214 290
28.959875993 29 33.043337492 291
28.659274464 29 33.112828748 292
28.859686721 28 33.121266764 293
31.365221752 27 33.1218604 294
28.358739341 26 33.131117791 295
29.260396359 25 33.163076159 296
31.164764528 25 33.17311381 297
30.76391319 24 33.174372428 298
30.56350069 23 33.204446983 299
30.964396359 24 33.377004825 300
30.663757739 23 33.382908385 301
29.460871635 22 33.420970415 302
30.162646704 21 33.425089168 303
30.36311626 20 33.433007428 304
31.966363956 24 33.899883448 305
31.565625811 23 33.938650078 306
32.266926488 23 33.995070008 307
31.766062587 22 34.00693315 308
32.066587582 21 34.011498479 309
31.465403348 20 34.026172099 310
31.86620433 20 34.091198552 311
32.367027707 19 34.09840473 312
32.166777433 19 34.212645467 313
31.665848554 19 34.350519406 314
32.667963737 25 35.023785851 315
32.567739486 24 35.071559532 316
33.168784019 24 35.099305597 317
33.369117183 24 35.174162958 318
32.768107704 23 35.183089625 319
32.46728638 22 35.191142851 320
33.068660089 29 36.013581439 321
33.268905066 29 36.108400946 322
32.968450699 31 36.421425404 323
32.8683133 30 36.427281636000004 324
34.67162924 34 36.954127657 325
35.272455812 34 37.053907537 326
35.072199771 33 37.062309127 327
34.07044542 33 37.07947386 328
33.469258306 32 37.093212523 329
34.371094529 32 37.206187407 330
33.669752058 31 37.216757908 331
34.871991725 30 37.246592197 332
35.172321844 31 37.439315613 333
33.870066594 30 37.447964037 334
34.471202409 29 37.456038153 335
36.074088597 33 37.971814885 336
35.372650755 33 38.062406539 337
35.873663575 33 38.097317547 338
35.673210868 32 38.142717671 339
33.970287979 31 38.150292816 340
33.569531016 30 38.163852593 341
34.170714312 29 38.173259905 342
35.573021384 29 38.179046512 343
34.972154923 29 38.281882248 344
33.769907123 28 38.292398943 345
35.973892616 27 38.329698838 346
35.472828528 26 38.337723961 347
36.274243762 26 38.430248468 348
36.174183013 25 38.438533511 349
36.474571792 30 38.982733519 350
36.675166161 30 39.081474607 351
37.176365096 29 39.109758055 352
36.775409166 28 39.136400205 353
37.376725581 27 39.177492271 354
37.276557491 27 39.266850977 355
36.87566067 27 39.300722994 356
37.476932616 27 39.457963797 357
37.076105174 26 39.463327024 358
38.178564077 31 40.015872228 359
37.577171617 31 40.109957322 360
37.777666291 30 40.111893523 361
37.677440339 30 40.240289376 362
38.278765793 31 40.444500816 363
37.877865376 30 40.453050105 364
36.574923547 33 40.794324901 365
34.270901935 32 40.79984944 366
35.773521798 31 40.805586685 367
36.374471798 30 40.812402668 368
36.975833057 29 40.820848854 369
34.571447518 28 40.824767837 370
38.479129483 27 40.83158471 371
34.771812898 26 40.836174102 372
39.381040367 27 41.025965972 373
38.879932238 27 41.122651404 374
38.980175932 26 41.141521233 375
38.078336775 26 41.197840238 376
38.779829019 25 41.277400073 377
37.978092887 24 41.284643268 378
39.481159103 24 41.337468968 379
39.28087874 24 41.417426817 380
38.679561431 23 41.423119553 381
39.080475312 23 41.490050207 382
40.182728206 28 42.153283382 383
38.378980364 28 42.22541562 384
39.180659333 28 42.350346775 385
39.982306047 27 42.361372463 386
40.282953371 28 42.490266939 387
39.781906784 27 42.496730181 388
40.383098174 26 42.57826782 389
38.579341273 25 42.585162965 390
40.082550084 30 43.115455613 391
39.882112165 29 43.183034788 392
39.581427768 30 43.303245083 393
39.681692563 30 43.450872165 394
40.48330587 29 43.455434229 395
42.487701491 35 44.119511031 396
41.785616358 35 44.223771922 397
40.68365725 34 44.223925896 398
41.585185972 33 44.229839883 399
41.08437646 32 44.255499214 400
41.184571095 32 44.316498297 401
42.186373907 31 44.341225788 402
41.484953287 30 44.345231907 403
41.28465346 29 44.35185582 404
41.685332954 28 44.355042271 405
40.884037683 27 44.362610075 406
40.984227339 26 44.386393242 407
42.286503291 26 44.392217355 408
40.583500583 26 44.533707835 409
42.587836883 25 44.540298264 410
41.384849363 24 44.546031831 411
42.086118221 23 44.572081935 412
41.885760408 22 44.578992825 413
43.489437776 29 45.318625595 414
42.888365475 29 45.462078029 415
42.988628539 28 45.469657976 416
42.788204547 27 45.474745316 417
41.985987725 27 45.567634359 418
40.783809402 26 45.576584892 419
43.088724384 28 45.836192515 420
