3.447963112 2.447611942 1
3.452946883 1.651251803 2
3.457958105 1.7564638750000001 3
3.539014017 1.937640241 4
3.68540672 0.981811764 5
3.792221185 2.591584148 6
3.799340108 1.8974687000000001 7
3.80837272 1.505519932 8
3.846548726 2.545786595 9
3.855445705 2.454478327 10
3.885178863 2.784626864 11
3.8929998130000003 2.391822131 12
3.900867315 1.798560777 13
4.404892589 1.601154106 14
4.506602688 1.903147619 15
4.683089485 2.280062081 16
4.793282096 1.488654849 17
5.398085742 2.494106983 18
5.427053348 2.9237700650000003 19
5.490640611 1.685399176 20
5.495616025 1.790537982 21
5.505398659 2.100693067 22
5.514015745 2.009213578 23
5.677368488 2.673164328 24
5.683087126 2.478645809 25
5.762562496 3.760341562 26
5.765987117 2.661664025 27
5.770064346 3.567447794 28
5.7733881920000005 2.168422795 29
6.391483626 1.785079531 30
6.442064215 1.935865103 31
6.4929949240000004 2.38730751 32
6.506648653 1.699907814 33
6.506843208 1.800261184 34
6.509653277 2.203670422 35
6.740191655 2.734688263 36
6.8496478 1.2415757840000001 37
6.857581383 2.651790873 38
6.889629876 2.483559547 39
6.896407357 2.991029765 40
6.933453444 1.726106062 41
7.482598168 2.074865821 42
7.6666876120000005 1.9585436120000002 43
7.6701516860000005 2.663133869 44
7.862931282 2.555345911 45
7.868804378 2.761643893 46
9.434543768 3.626106138 47
9.539779318 4.632890913 48
9.548339688 4.040486325 49
11.470992314 1.855602022 50
11.564667863 3.752388457 51
11.583123817 2.6688149230000002 52
11.594278261 2.079119294 53
11.594799235 1.8792628910000002 54
11.685536836 2.971621517 55
11.692322384 3.379071524 56
11.718967908 3.706339731 57
11.726105719 3.613222809 58
12.02010443 5.30996236 59
12.028001672 5.217631108 60
12.03517223 6.026322069 61
12.042202113 2.126246043 62
12.048760268 4.637342469 63
12.055783006 3.842672466 64
12.124904534 5.515021094 65
12.130412069 6.221740013 66
12.134367538 5.123538617 67
12.140305049 3.726844149 68
12.142744564000001 5.833275095 69
12.148169775 4.5363951700000005 70
12.151363376 4.238953489 71
12.156651051 4.444652831 72
12.471131688 1.753675045 73
12.580355342 1.9630204340000001 74
12.585068207 2.268263171 75
12.62120611 2.404503857 76
12.637094547 2.52063611 77
12.713202087 2.696940582 78
13.004369571 2.587432438 79
13.010654843 6.8013424780000005 80
13.01715468 6.607497888 81
13.08136473 4.467638904 82
13.088889762 6.979793973 83
13.123753319 4.109258652 84
13.488262936 4.674114431 85
13.496062209 4.381476454 86
13.502545738 4.28785972 87
13.509970096 2.992823548 88
13.517005248 3.701227063 89
13.802648337 6.691668226 90
13.91494537 5.401319308 91
13.923734507 4.608905022 92
13.952418459 6.440884611 93
13.961136724 3.1434605429999998 94
13.997940164 6.786796604 95
14.003944238 4.5889372040000005 96
14.03910845 7.529373349 97
14.315071703 7.003760707 98
14.320443351 3.402478195 99
14.328820446 7.4183197960000005 100
15.535671457 4.517601512 101
15.568760041 3.248098446 102
15.685598805 3.264815878 103
15.695222567 4.276327022 104
15.758480091 3.638097709 105
15.763029936 4.143645218 106
15.780090801 3.058888233 107
15.788193291 3.567686311 108
15.79265773 2.9712877200000003 109
15.797414700000001 3.176318854 110
16.757593909 3.635583093 111
16.762699159 2.7389538509999998 112
16.769057141 2.144537879 113
16.782165029 5.26310841 114
16.873640427 3.35093597 115
16.881125701 2.051489066 116
16.905276662 3.082029136 117
16.911991116 5.693454562 118
16.937136222 3.714912758 119
16.945061151 5.225485328 120
17.242102405 2.312358561 121
17.281998032 5.362049819 122
17.559418477 2.028519016 123
17.587827373 3.16348226 124
17.59057446 3.667086893 125
17.598699716 5.778920744 126
17.606742412 5.586600032 127
17.614623889 3.891620917 128
17.70484421 4.082052407 129
17.711791567 2.98230726 130
17.716988873 2.586998564 131
17.744934511 2.715076331 132
17.750582992 3.226153703 133
17.786806427 2.154974193 134
17.791388744 2.360680472 135
17.933213206 3.709229399 136
17.940200387 3.61600485 137
17.947299835 2.215324704 138
17.953979778 4.631592717 139
18.594372235 3.364104867 140
18.597281053 2.36441343 141
18.598981497 6.078078257 142
18.601659005 2.669351387 143
18.654588751 2.221359204 144
18.746581959 2.213144179 145
18.773438611 2.139778963 146
18.778081992 2.745579614 147
18.792568262 1.958576667 148
18.849685664 2.516623847 149
19.165167205 3.3330057650000002 150
19.169558939 8.051158688 151
19.174531485 3.844151286 152
19.17988135 5.056069643 153
19.183257528 6.261751986 154
19.186868752 3.054192367 155
19.193161129 5.77066765 156
19.19659345 6.174828025 157
19.199847954 7.88114096 158
19.279914039 2.345618302 159
19.461017076 2.727271824 160
19.630912518 1.794940259 161
19.640648998 2.60614707 162
19.696432553 2.161006319 163
19.761168007 2.426009718 164
19.768006206 2.633281595 165
19.772157027 2.336856276 166
19.878765728 2.243164019 167
20.251105906 2.315002854 168
20.877641051 3.642658815 169
20.882972784 3.147216312 170
21.699420551 3.26211632 171
21.717852402 2.075473734 172
21.724079754 2.683164797 173
21.800305366 3.160171678 174
21.80362761 2.261485874 175
21.817355641 3.6806556820000003 176
21.827093751 2.084535314 177
21.907660486 1.964457015 178
21.912318698 3.875855182 179
21.944303167 3.607180504 180
21.950632325 3.210303659 181
22.027991834 3.791044324 182
22.034793451 2.592896206 183
22.045965783 2.704302468 184
22.688875168 1.94423992 185
22.749617902 2.1050684410000002 186
22.750807631 2.607170179 187
22.824192537000002 2.580317431 188
22.872983289 1.927953927 189
