14.123556484 0
24.993389419 0.1
35.723205696 0.1
46.749931669 11.29
57.742843309 0
69.005120861 0
79.936454026 0.1
91.256382117 11.38
102.262960614 0
113.065266009 0
124.034508753 0.1
135.062111179 11.37
145.925230561 0.1
156.436225073 0
167.722451567 0.1
178.554892781 0.1
189.778217632 0
200.735165608 0
211.528009503 0.1
222.470641343 11.16
233.540726592 0
244.641902499 0.1
255.634445422 0
266.755984271 0
277.741526528 0.1
288.625042896 0.1
299.786361526 0.1
310.626425253 0
321.459477615 0
332.217956253 0.1
343.056659274 0.1
353.856303718 0
364.664336714 0.1
375.504515595 11.35
386.336576383 0.1
396.954777046 0.1
407.694335307 0
418.436281203 10.65
429.061252377 0
439.925183461 0
450.909089114 0.1
462.885659574 0.1
473.743323828 50.85
484.372570311 10.55
494.992897139 0
505.901934674 0.1
516.535479945 0.1
527.217438498 0
538.916894657 0
549.653615938 0.1
560.537548208 0.1
571.489543448 0
582.426103933 0
593.437815166 0
604.325485193 0
615.313556041 0.1
626.241490318 0.1
636.932631003 0.1
647.773320868 9.84
658.791532556 11.82
669.766201931 0
681.025616121 0.1
692.182426827 0
702.871148684 0.1
713.634161222 12.12
724.72147697 0.1
735.448363919 0.1
746.171288281 0
757.696524009 0.1
768.512890919 0
779.375207504 0
791.035462774 0.1
801.634200941 0
812.387816101 0.1
823.092588223 0.1
834.223584344 0
844.696682232 0
855.539179024 0
866.857108453 0.1
877.565936263 0.1
888.380143758 0
899.106377425 0.1
910.556454037 52.28
921.237535716 9.12
932.037734053 0
942.85896744 0.1
953.734115291 0.1
965.257488586 0.1
976.333363719 0.1
987.023288588 0
997.741263384 0
1008.608293311 0.1
1020.093523 11.11
1031.118471894 0.1
1041.948407398 0
1052.550575918 49.75
1063.431238022 10.21
1074.197300644 0.1
1084.78461291 10.89
1095.884200068 0
1106.596186363 9.71
1117.26716675 0
1127.992798191 0.1
1138.63218124 0
1149.407112507 0
1160.514673625 10.4
1171.330866604 0.1
1181.973848459 9.7
1192.680356306 0.1
1203.736277768 0
1214.437840243 0.1
1225.258575516 0
1236.627163431 0
1249.448195244 9.6
1260.293500469 0.1
1271.480619664 0
1282.409086269 0
1293.2212554 0.1
1304.076716815 0
1314.769289119 0
1325.672150205 0.1
1336.65301356 0
1347.204184579 0
1358.820056527 0.1
1369.623523356 0
1380.366710581 0
1391.149157357 0.1
1401.869007695 0.1
1412.666088857 0.1
1423.202260066 0
1434.028131979 45.99
1444.964330305 0
1455.918559857 0
1466.929451201 0.1
1478.338847019 0.1
1491.121867833 44.96
1502.466529331 0
1513.318104067 0
1524.219620956 0.1
1535.412669774 0
1546.436245393 0
1557.179216092 0.1
1568.012158141 0.1
1578.746267579 0.1
1589.646933212 0.1
1601.059434283 0
1613.151224704 0
1624.389235145 0.1
1635.658492377 0
1646.423480944 0.1
1657.17110729 8.88
1667.903694764 3.16
1678.672433243 0.1
1689.426081419 0
1700.163422442 0.1
1710.921770717 0
1721.669233937 0
1732.431860327 3.75
1743.203581618 38.01
1754.015820906 7.01
1766.230043446 0.2
1776.976442156 0
1787.724086433 0
1798.523829039 0
1809.292442624 2.76
1820.046587778 0.1
1830.818136758 0.1
1841.580610931 0
1852.297563302 0
1863.05492591 0
1873.798728777 0
1884.579642131 0.1
1895.35989948 2.96
1906.076589439 0.1
1916.80034727 0
1927.534211633 0
1938.286565275 0.1
1949.076122162 0.1
1959.836051632 0.1
1970.610840409 0
1981.379098395 0
1992.156582898 0.1
2002.902679379 0.1
2013.647929878 0
2024.411469686 0.1
2035.19279281 0.1
2045.933700887 0.1
2056.7208499 0
2067.463536483 0.1
2078.492485267 0.1
2089.143098287 0
2099.705766116 0
2110.479447874 2.96
2121.245027354 0.2
2132.008507084 0
2142.786388998 3.83
2153.571812258 2.76
2164.371087716 0.1
2175.150998211 0
2185.886944402 0
2196.658756585 0.1
2207.417113123 0
2218.15286429 0.1
2228.920941864 0.1
2239.719844315 0
2250.50631521 0
2261.24408605 0
2272.020492112 0.1
2282.79958233 0.1
2293.5130163 0.1
2304.237232804 0
2314.976300311 2.57
2325.718959886 0
2336.457362211 0.1
2347.263370433 0.1
2358.015211684 0.1
2368.804237441 3.06
2379.559616935 0
2390.295384357 0
2401.050345764 0.1
2411.800928288 0.1
2422.540546979 2.76
2433.281997006 0.1
2444.060325534 0
2454.815261558 0.1
2465.579012836 0
2476.37828756 2.66
2487.175977297 0.1
2497.971660606 0
2508.746779652 0
2519.521643025 0.1
2530.812458727 0.1
2541.377565244 0
2552.175056466 29.78
