12.839946527 0
24.100096782 0.1
35.30553349 0
46.528091061 0.1
57.700004562 0.1
68.514731097 0
79.703535036 0
91.018149872 0
102.927486223 0.1
114.222134643 0
125.324327056 0
135.973615236 0.1
147.053061967 49.45
157.852037742 0
169.160871462 0
180.103080043 0.1
191.445837342 0
202.554527287 0
214.007866028 0
224.816784103 0.1
235.930159948 0
246.801768665 0
258.12032504 0
269.399818998 0.1
280.233162378 0
291.683959754 0
302.54218108 0
313.298451133 0
324.119314196 0.1
335.000987649 0
347.736760724 0.1
358.890693319 0
369.867910912 0
380.932595771 0.1
391.970780467 0.1
403.197312202 0.1
414.03376565 0
425.215063535 0.1
436.213884514 0.1
447.269139813 0.1
458.027021726 0
469.178684517 0
480.849385618 0
491.747069587 0.1
502.824343144 0
513.828874402 81.39
525.358707593 0.1
535.964233521 0
546.895987719 0.1
557.715132776 0.1
568.364698703 0
579.424489388 0.1
590.410234527 0
601.41304548 0
612.427444273 0
624.847088221 0.1
635.85485706 0.1
646.991258737 0.1
658.934616 0
669.705570799 0.1
681.013169212 0
692.133776439 0
703.347760439 0
714.278814135 0.1
726.414520976 0
737.721197697 0
748.75860414 0.1
759.558555124 0
771.0839542 0
782.159775446 0
793.548948235 0.1
804.462927601 0.2
815.45518297 0
826.76500532 0
837.729627317 0.1
848.828181685 0.1
859.936513917 0
871.174470019 0.1
883.038511065 0.1
893.858155629 0
905.264098107 0
915.86245337 0.1
926.528698741 0
937.506734016 0.1
948.393385053 0
959.20765577 0
970.330494279 0.1
981.944418616 0
992.623679052 0
1003.488756071 0
1014.384937204 0.1
1024.866560225 0.1
1035.730989114 0.2
1046.50685146 0.1
1057.490108059 0
1068.730478495 0
1079.667982743 0.1
1090.654054626 0.1
