3.700668653 2.700399205 1
3.770086687 2.369227339 2
4.082369393 2.98187452 3
4.19043236 2.989823302 4
5.782183391 4.180942053 5
5.857421588 3.855393776 6
6.028491754 3.4254267 7
6.138751865 4.3372006 8
6.154663199 4.653652693 9
6.251040638 4.950348094 10
6.361484198 3.858600149 11
6.397772312 3.59431064 12
6.402792717 4.100268604 13
6.408111445 4.30584747 14
6.412576018 3.709289129 15
6.472606235 4.771196606 16
6.475216274 3.471399722 17
6.482548291 4.079863483 18
6.6030454160000005 4.701355965 19
6.605569033 4.403198737 20
8.055963953 3.449590825 21
8.070184061 4.866008604 22
8.184435412 5.280747601 23
8.196300467 3.18925537 24
8.297673908 4.893106066 25
8.311249246 5.006900014 26
8.41015828 3.603393297 27
8.423880047 4.218125112 28
8.424754104 4.419277105 29
8.429467308 4.323801318 30
8.435105592 3.928823807 31
8.441770034 4.736793285 32
8.448870598 4.944192804 33
8.452252019 4.847477253 34
8.522832409 3.8163146450000003 35
8.536641785 4.731507496 36
8.634791951 4.32884238 37
8.650522143 5.54647378 38
8.807062162 3.6999058060000003 39
8.846572051 4.941174723 40
8.886393641 4.480266421 41
9.011091528 4.104174673 42
9.049533201 3.842115363 43
9.536245212 3.025581491 44
9.541555223 3.131122535 45
9.550411121 3.841293917 46
9.551118279 3.541461297 47
9.582106889 4.073311439 48
9.598800457 3.388774295 49
9.705401701 4.396945339 50
9.715039286 3.6052625369999998 51
9.934388862 4.5258493600000005 52
9.957416203 4.348459751 53
9.972077045 4.062587659 54
10.051158998 4.2419155 55
10.114702523 3.503946481 56
10.192044335 2.879796072 57
10.634739642 3.522885907 58
10.641330511 3.028302332 59
10.681833116 3.970808185 60
10.780440993 4.470225775 61
10.981984953 3.469186685 62
11.148907506 3.134997672 63
11.153015578 3.940914679 64
11.155804998 4.344552912 65
11.157338845 3.243665768 66
11.308551613 3.194415958 67
11.319146834 3.605920946 68
11.385619381 4.474215161 69
11.421128678 4.409530412 70
11.498719438 3.685300261 71
12.15034678 3.635587047 72
12.204297864 3.088041348 73
12.207193092 2.890519896 74
12.265340854 2.347577946 75
12.3284842 3.412714838 76
12.328664499 3.914001275 77
12.342758373 2.625507439 78
12.432355406 3.015554866 79
12.45969133 3.443688119 80
12.573588879 3.958517333 81
12.735179191 3.91967505 82
12.741411048 5.328843528 83
12.889210852 4.574692563 84
13.139406347 1.218094582 85
13.153362731 4.438053595 86
13.17789466 3.660927935 87
13.356320527 5.142002547 88
13.361052565 4.144677924 89
13.364619326 3.747496521 90
13.413742098 1.893146007 91
14.160743669 3.341256147 92
14.24664859 2.926347095 93
14.305882641 3.5864753890000003 94
14.314955356 3.8960217960000003 95
14.432798578 4.214348926 96
14.508003568 2.78707642 97
14.541756735 4.724236641 98
14.601501156 3.481443349 99
14.627803898 3.708102466 100
14.632156444 4.313466687 101
15.11707142 4.49781729 102
15.227250328 3.606527305 103
15.3404116 5.22216394 104
15.376925601 2.854490426 105
15.451959201 4.231725162 106
15.592978668 5.574914239 107
15.598010051 5.078927136 108
15.603353807 4.583490209 109
15.664054733 3.84287565 110
15.917572695 4.497111668 111
16.062868845 3.841036941 112
16.249285011 2.9252707940000002 113
16.360152798 3.737610813 114
16.473063865 3.349391716 115
17.133046824 3.107811768 116
17.238377935 3.513557661 117
17.318851884 4.295487468 118
